TimeOfFix,Latitude,Longitude,SOG,Heading,PortIndex,EEZ,Exercise
2022-08-23 14:02:49+00:00,22.455117,113.861983, 0, 301.1, 57777, CHN,3
2022-08-23 12:08:42+00:00,22.454717,113.861783, 0, 301.1, 57777, CHN,3
2022-08-23 10:11:45+00:00,22.454417,113.861867, 0, 301.1, 57777, CHN,3
2022-08-23 08:08:47+00:00,22.454,113.86195, 0, 301.1, 57777, CHN,3
2022-08-23 06:02:45+00:00,22.454017,113.862333, 0, 301.1, 57777, CHN,3
2022-08-23 04:02:43+00:00,22.45395,113.862267, 0, 301.1, 57777, CHN,3
2022-08-23 02:02:45+00:00,22.454583,113.86205, 0, 301.1, 57777, CHN,3
2022-08-23 00:02:46+00:00,22.45465,113.861867, 0, 301.1, 57777, CHN,3
2022-08-22 22:08:45+00:00,22.454833,113.861683, 0, 301.1, 57777, CHN,3
2022-08-22 20:11:42+00:00,22.454767,113.8617, 0, 301.1, 57777, CHN,3
2022-08-22 18:05:45+00:00,22.45465,113.861817, 0, 301.1, 57777, CHN,3
2022-08-22 16:14:44+00:00,22.4548,113.862067, 0, 301.1, 57777, CHN,3
2022-08-22 14:05:47+00:00,22.455083,113.862067, 0, 301.1, 57777, CHN,3
2022-08-22 12:02:45+00:00,22.455133,113.862017, 0, 301.1, 57777, CHN,3
2022-08-22 10:00:04+00:00,22.429067,113.88675, 7.9, 322.3, 0, CHN,3
2022-08-22 08:07:29+00:00,22.3627,113.939417, 0, 304.8, 0, CHN,3
2022-08-22 06:10:01+00:00,22.3594,114.055467, 6.2, 252.3, 0, CHN,3
2022-08-22 04:07:24+00:00,22.340617,114.1225, 0, 355.3, 0, CHN,3
2022-08-22 02:08:12+00:00,22.305133,114.12645, 0, 200.7, 57840, CHN,3
2022-08-22 00:08:05+00:00,22.305133,114.126467, 0, 200.7, 57840, CHN,3
2022-08-21 22:12:32+00:00,22.305117,114.126467, 0, 200.7, 57840, CHN,3
2022-08-21 20:07:35+00:00,22.3051,114.126433, 0, 200.7, 57840, CHN,3
2022-08-21 18:05:23+00:00,22.34795,114.117783, 0, 67.5, 0, CHN,3
2022-08-21 16:07:44+00:00,22.34585,114.119267, 2.5, 330.7, 0, CHN,3
2022-08-21 14:07:33+00:00,22.23305,114.2923, 6.6, 244.6, 0, CHN,3
2022-08-21 12:21:42+00:00,22.3625,114.453983, 6.3, 230.4, 0, CHN,3
2022-08-14 06:23:18+00:00,22.2683,114.409067, 7.6, 41.3, 0, CHN,3
2022-08-14 04:01:50+00:00,22.302017,114.130683, 1.2, 57.1, 0, CHN,3
2022-08-14 02:14:57+00:00,22.34475,114.054567, 6.8, 135.1, 0, CHN,3
2022-08-14 00:08:33+00:00,22.361417,113.9357, 0, 227.9, 0, CHN,3
2022-08-13 22:05:33+00:00,22.361417,113.935683, 0, 227.9, 0, CHN,3
2022-08-13 20:06:37+00:00,22.445567,113.892217, 7.8, 212.6, 0, CHN,3
2022-08-13 19:05:34+00:00,22.46505,113.894517, 0, 205.1, 57777, CHN,3
2022-08-13 16:02:33+00:00,22.46505,113.894517, 0, 205.1, 57777, CHN,3
2022-08-13 14:02:34+00:00,22.465033,113.894517, 0, 205.1, 57777, CHN,3
2022-08-13 13:32:31+00:00,22.46505,113.894517, 0, 205.1, 57777, CHN,3
2022-08-13 10:44:33+00:00,22.465067,113.894533, 0, 205.1, 57777, CHN,3
2022-08-13 08:01:27+00:00,22.452583,113.860933, 6.3, 140.9, 0, CHN,3
2022-08-13 06:26:34+00:00,22.455367,113.8606, 0, 274.3, 57777, CHN,3
2022-08-13 04:11:32+00:00,22.4575,113.880233, 0, 111.7, 57777, CHN,3
2022-08-13 02:02:30+00:00,22.469933,113.855017, 0, 190.7, 57777, CHN,3
2022-08-13 00:08:35+00:00,22.469883,113.854933, 0, 190.7, 57777, CHN,3
2022-08-12 23:19:17+00:00,22.495183,113.86095, 5.3, 188.4, 0, CHN,3
2022-08-12 20:44:32+00:00,22.50035,113.863383, 0, 8.7, 57777, CHN,3
2022-08-12 18:05:36+00:00,22.46485,113.856217, 0, 67.9, 57777, CHN,3
2022-08-12 16:08:36+00:00,22.465083,113.855967, 0, 67.9, 57777, CHN,3
2022-08-12 14:11:33+00:00,22.464967,113.855883, 0, 67.9, 57777, CHN,3
2022-08-12 12:05:33+00:00,22.46465,113.8562, 0, 67.9, 57777, CHN,3
2022-08-12 10:14:32+00:00,22.464633,113.856733, 0, 67.9, 57777, CHN,3
2022-08-12 08:05:35+00:00,22.458833,113.861483, 0, 311.5, 57777, CHN,3
2022-08-12 06:06:16+00:00,22.408567,113.89615, 5.7, 340.5, 0, CHN,3
2022-08-12 04:06:25+00:00,22.367917,113.966383, 0, 299.3, 0, CHN,3
2022-08-12 02:04:39+00:00,22.315083,114.12285, 6.5, 278.9, 0, CHN,3
2022-08-12 00:07:56+00:00,22.304717,114.146467, 0.2, 62.2, 57840, CHN,3
2022-08-11 22:16:16+00:00,22.304917,114.146633, 0, 62.2, 57840, CHN,3
2022-08-11 21:16:36+00:00,22.304867,114.146567, 0, 31, 57840, CHN,3
2022-08-11 18:01:05+00:00,22.304717,114.146733, 0, 331.2, 57840, CHN,3
2022-08-11 16:02:16+00:00,22.3047,114.146633, 0, 331.2, 57840, CHN,3
2022-08-11 14:00:17+00:00,22.304767,114.146517, 0, 331.2, 57840, CHN,3
2022-08-11 12:09:56+00:00,22.2561,114.271233, 7.6, 337.2, 0, CHN,3
2022-08-11 10:00:25+00:00,22.388017,114.485267, 7.2, 226.5, 0, CHN,3
2022-08-11 05:54:49+00:00,22.549333,114.964667, 6.4, 253, 0, CHN,3
2022-08-04 16:04:05+00:00,22.235017,114.3869, 7.4, 52.4, 0, CHN,3
2022-08-04 14:08:37+00:00,22.29565,114.209817, 6.1, 112.6, 0, CHN,3
2022-08-04 12:08:33+00:00,22.347867,114.12, 0, 355.5, 0, CHN,3
2022-08-04 10:12:23+00:00,22.3223,114.120833, 6.4, 357.6, 0, CHN,3
2022-08-04 08:05:34+00:00,22.305467,114.128233, 0, 163.7, 57840, CHN,3
2022-08-04 06:08:37+00:00,22.3055,114.128283, 0, 163.7, 57840, CHN,3
2022-08-04 04:08:32+00:00,22.305733,114.12815, 0, 163.7, 57840, CHN,3
2022-08-04 02:05:31+00:00,22.3057,114.127983, 0, 163.7, 57840, CHN,3
2022-08-04 00:02:33+00:00,22.305483,114.128317, 0, 163.7, 57840, CHN,3
2022-08-03 22:02:34+00:00,22.3055,114.128317, 0, 163.7, 57840, CHN,3
2022-08-03 20:08:32+00:00,22.339358,114.127947, 0, 49.2, 0, CHN,3
2022-08-03 18:05:34+00:00,22.339353,114.127943, 0, 49.2, 0, CHN,3
2022-08-03 16:05:35+00:00,22.306817,114.126, 0, 173.6, 57840, CHN,3
2022-08-03 14:02:34+00:00,22.3068,114.125967, 0.2, 173.6, 57840, CHN,3
2022-08-03 12:09:59+00:00,22.33745,114.11665, 4, 332.7, 0, CHN,3
2022-08-03 10:05:32+00:00,22.297917,114.130267, 0.1, 168.5, 57840, CHN,3
2022-08-03 08:11:30+00:00,22.298,114.130117, 0, 168.5, 57840, CHN,3
2022-08-03 06:01:48+00:00,22.356767,113.945, 8.1, 109.3, 0, CHN,3
2022-08-03 04:08:34+00:00,22.3634,113.9376, 0, 43.8, 0, CHN,3
2022-08-03 02:07:13+00:00,22.4365,113.88205, 7.6, 146.3, 0, CHN,3
2022-08-03 00:02:34+00:00,22.460617,113.858467, 0, 204.4, 57777, CHN,3
2022-08-02 22:05:32+00:00,22.460633,113.858367, 0, 204.4, 57777, CHN,3
2022-08-02 20:17:35+00:00,22.4607,113.85845, 0, 204.4, 57777, CHN,3
2022-08-02 18:14:31+00:00,22.483683,113.868283, 0, 1.1, 57777, CHN,3
2022-08-02 16:08:34+00:00,22.483683,113.868283, 0, 1.1, 57777, CHN,3
2022-08-02 14:05:33+00:00,22.459533,113.85795, 0, 293.4, 57777, CHN,3
2022-08-02 12:05:32+00:00,22.459117,113.85835, 0, 293.4, 57777, CHN,3
2022-08-02 10:02:36+00:00,22.45925,113.858583, 0, 293.4, 57777, CHN,3
2022-08-02 08:14:32+00:00,22.459333,113.85865, 0, 293.4, 57777, CHN,3
2022-08-02 06:08:33+00:00,22.465667,113.894417, 0, 337.1, 57777, CHN,3
2022-08-02 04:05:35+00:00,22.454817,113.861817, 0, 322.1, 57777, CHN,3
2022-08-02 02:11:35+00:00,22.45475,113.8618, 0, 322.1, 57777, CHN,3
2022-08-02 00:14:31+00:00,22.454167,113.862267, 0, 322.1, 57777, CHN,3
2022-08-01 22:08:30+00:00,22.454167,113.862483, 0, 322.1, 57777, CHN,3
2022-08-01 20:02:32+00:00,22.454233,113.862483, 0, 322.1, 57777, CHN,3
2022-08-01 18:08:33+00:00,22.454667,113.862433, 0, 322.1, 57777, CHN,3
2022-08-01 16:05:36+00:00,22.362667,113.939417, 0, 157.6, 0, CHN,3
2022-08-01 14:02:33+00:00,22.362483,113.940333, 0, 308.3, 0, CHN,3
2022-08-01 12:11:32+00:00,22.362517,113.9724, 0, 295, 0, CHN,3
2022-08-01 10:08:35+00:00,22.362517,113.973167, 0, 295, 0, CHN,3
2022-08-01 08:08:30+00:00,22.36245,113.973217, 0, 295, 0, CHN,3
2022-08-01 06:14:35+00:00,22.362383,113.973217, 0, 295, 0, CHN,3
2022-08-01 04:00:42+00:00,22.362467,114.0794, 7.2, 264.8, 0, CHN,3
2022-08-01 02:10:34+00:00,22.313683,114.12495, 7.2, 327, 0, CHN,3
2022-08-01 00:02:33+00:00,22.301583,114.129517, 0, 154.9, 57840, CHN,3
2022-04-29 22:00:48+00:00,22.36085,113.9543, 0, 91.6, 0, CHN,4
2022-04-29 20:07:25+00:00,22.361033,113.954333, 0, 91.6, 0, CHN,4
2022-04-29 18:07:16+00:00,22.361083,113.954233, 0, 91.6, 0, CHN,4
2022-04-29 16:06:07+00:00,22.35525,113.952267, 9.2, 91.6, 0, CHN,4
2022-04-29 14:13:14+00:00,22.489283,113.866333, 0, 340.5, 57777, CHN,4
2022-04-29 12:16:15+00:00,22.46175,113.8952, 0, 226.8, 57777, CHN,4
2022-04-29 10:00:32+00:00,22.451017,113.871117, 7.2, 112.4, 0, CHN,4
2022-04-29 08:17:37+00:00,22.453833,113.895233, 7.3, 211.5, 0, CHN,4
2022-04-29 06:12:49+00:00,22.454317,113.8643, 0.3, 281.8, 57777, CHN,4
2022-04-29 04:15:28+00:00,22.45435,113.864217, 0, 314.5, 57777, CHN,4
2022-04-29 02:03:58+00:00,22.3607,113.970067, 5.1, 237.5, 0, CHN,4
2022-04-29 00:02:31+00:00,22.361967,113.97195, 0, 257, 0, CHN,4
2022-04-28 22:08:42+00:00,22.361817,113.972, 0, 257, 0, CHN,4
2022-04-28 20:07:15+00:00,22.361983,113.972, 0, 257, 0, CHN,4
2022-04-28 18:03:15+00:00,22.361883,113.972033, 0, 257, 0, CHN,4
2022-04-28 16:01:29+00:00,22.36195,113.9723, 0, 257, 0, CHN,4
2022-04-28 14:07:06+00:00,22.36195,113.972417, 0, 257, 0, CHN,4
2022-04-28 12:02:59+00:00,22.357067,114.044733, 9.9, 257.7, 0, CHN,4
2022-04-28 10:04:30+00:00,22.347967,114.1198, 0, 6.9, 0, CHN,4
2022-04-28 08:02:50+00:00,22.330433,114.117467, 0, 319, 0, CHN,4
2022-04-28 06:03:48+00:00,22.339562,114.128357, 0, 48.2, 0, CHN,4
2022-04-28 04:07:39+00:00,22.3395,114.128297, 0, 48.2, 0, CHN,4
2022-04-28 02:04:49+00:00,22.317667,114.130633, 0, 304.5, 57840, CHN,4
2022-04-28 00:04:59+00:00,22.301017,114.14715, 0, 297.2, 57840, CHN,4
2022-04-27 22:06:32+00:00,22.301083,114.1472, 0, 297.2, 57840, CHN,4
2022-04-27 20:07:27+00:00,22.3011,114.1472, 0, 297.2, 57840, CHN,4
2022-04-27 18:02:19+00:00,22.300983,114.1475, 0, 297.2, 57840, CHN,4
2022-04-27 16:04:40+00:00,22.3008,114.147533, 0, 297.2, 57840, CHN,4
2022-04-27 14:01:37+00:00,22.30075,114.147567, 0, 297.2, 57840, CHN,4
2022-04-27 12:08:36+00:00,22.300667,114.147517, 0, 297.2, 57840, CHN,4
2022-04-27 10:00:25+00:00,22.300883,114.147283, 0, 297.2, 57840, CHN,4
2022-04-27 08:05:12+00:00,22.26575,114.3296, 7.6, 222.3, 0, CHN,4
2022-04-27 06:27:13+00:00,22.3921,114.5008, 7, 220.7, 0, CHN,4
2022-04-19 12:05:58+00:00,22.270567,114.39775, 6.5, 33.5, 0, CHN,4
2022-04-19 10:00:40+00:00,22.29405,114.215667, 7.1, 109, 0, CHN,4
2022-04-19 08:06:57+00:00,22.339317,114.127533, 0, 57.3, 0, CHN,4
2022-04-19 06:11:59+00:00,22.3393,114.127517, 0, 57.3, 0, CHN,4
2022-04-19 04:05:39+00:00,22.339267,114.127517, 0, 57.3, 0, CHN,4
2022-04-19 02:06:18+00:00,22.339267,114.127533, 0, 57.3, 0, CHN,4
2022-04-19 00:06:08+00:00,22.339033,114.1275, 1.3, 57.3, 0, CHN,4
2022-04-18 22:07:47+00:00,22.306533,114.12665, 0, 174.2, 57840, CHN,4
2022-04-18 20:09:38+00:00,22.30645,114.126667, 0, 174.2, 57840, CHN,4
2022-04-18 18:01:47+00:00,22.306517,114.126717, 0, 174.2, 57840, CHN,4
2022-04-18 16:04:07+00:00,22.306633,114.126767, 0, 174.2, 57840, CHN,4
2022-04-18 14:01:49+00:00,22.306883,114.126683, 0, 174.2, 57840, CHN,4
2022-04-18 12:08:48+00:00,22.341533,114.114183, 0, 195.5, 0, CHN,4
2022-04-18 10:01:46+00:00,22.34225,114.114117, 0, 341, 0, CHN,4
2022-04-18 08:04:48+00:00,22.306167,114.126583, 0, 190, 57840, CHN,4
2022-04-18 06:00:37+00:00,22.3061,114.126583, 0, 190, 57840, CHN,4
2022-04-18 04:08:56+00:00,22.349267,114.043917, 8.8, 89.2, 0, CHN,4
2022-04-18 02:05:48+00:00,22.363633,113.9738, 0, 64.5, 0, CHN,4
2022-04-18 00:08:47+00:00,22.36365,113.973667, 0, 64.5, 0, CHN,4
2022-04-17 22:09:19+00:00,22.363667,113.973783, 0.2, 64.5, 0, CHN,4
2022-04-17 20:04:48+00:00,22.3634,113.937533, 0, 28.7, 0, CHN,4
2022-04-17 18:07:38+00:00,22.363017,113.938583, 0, 28.7, 0, CHN,4
2022-04-17 16:00:47+00:00,22.36205,113.97355, 0, 15.9, 0, CHN,4
2022-04-17 14:03:30+00:00,22.362233,113.97335, 0, 15.9, 0, CHN,4
2022-04-17 12:03:07+00:00,22.36225,113.97335, 0, 15.9, 0, CHN,4
2022-04-17 10:01:48+00:00,22.324517,114.089083, 9.5, 310.9, 0, CHN,4
2022-04-17 08:10:37+00:00,22.2547,114.330367, 8.1, 214.7, 0, CHN,4
2022-04-17 07:10:20+00:00,22.371317,114.4095, 8, 202.9, 0, CHN,4
2022-04-17 05:29:25+00:00,22.555367,114.325117, 7.7, 129.7, 0, CHN,4
2022-04-16 18:15:49+00:00,22.308583,114.389667, 5.3, 53.5, 0, CHN,4
2022-04-16 16:15:58+00:00,22.2176,114.291633, 5, 95.5, 0, CHN,4
2022-04-16 14:04:04+00:00,22.283883,114.2585, 0.1, 180.6, 57840, CHN,4
2022-04-16 12:07:06+00:00,22.283867,114.258483, 0, 180.6, 57840, CHN,4
2022-04-16 10:10:05+00:00,22.284067,114.25845, 0, 180.6, 57840, CHN,4
2022-04-16 08:01:06+00:00,22.283933,114.25845, 0.1, 180.6, 57840, CHN,4
2022-04-16 06:04:05+00:00,22.28395,114.258467, 0.2, 180.6, 57840, CHN,4
2022-04-16 04:16:03+00:00,22.283933,114.25845, 0.3, 90.3, 57840, CHN,4
2022-04-16 02:00:18+00:00,22.346483,114.120467, 0, 41.5, 0, CHN,4
2022-04-16 00:08:26+00:00,22.33945,114.1151, 0, 326.3, 0, CHN,4
2022-04-15 22:08:53+00:00,22.305783,114.125783, 0.3, 8.5, 57840, CHN,4
2022-04-15 20:05:44+00:00,22.33825,114.123837, 0, 29, 0, CHN,4
2022-04-15 18:08:55+00:00,22.3384,114.1246, 0, 22.2, 0, CHN,4
2022-04-15 16:09:20+00:00,22.3037,114.126517, 0.1, 343.5, 57840, CHN,4
2022-04-15 14:03:23+00:00,22.303483,114.126533, 0, 343.5, 57840, CHN,4
2022-04-15 12:11:35+00:00,22.303483,114.126517, 0.1, 197.6, 57840, CHN,4
2022-04-15 10:02:51+00:00,22.303667,114.126517, 0, 204.2, 57840, CHN,4
2022-04-15 08:03:21+00:00,22.317767,114.13095, 0, 25.7, 57840, CHN,4
2022-04-15 06:04:47+00:00,22.30355,114.148067, 0.1, 245.7, 57840, CHN,4
2022-04-15 04:08:03+00:00,22.303733,114.148267, 0.1, 349.2, 57840, CHN,4
2022-04-15 02:08:47+00:00,22.303267,114.14815, 0, 349.2, 57840, CHN,4
2022-04-15 00:05:45+00:00,22.303383,114.14855, 0.1, 151.1, 57840, CHN,4
2022-04-14 22:02:56+00:00,22.304433,114.14555, 0.1, 234, 57840, CHN,4
2022-04-14 20:11:06+00:00,22.30465,114.145683, 0.1, 234, 57840, CHN,4
2022-04-14 18:07:07+00:00,22.304717,114.145817, 0, 343.6, 57840, CHN,4
2022-04-14 16:11:24+00:00,22.304383,114.1464, 0, 343.6, 57840, CHN,4
2022-04-14 14:06:27+00:00,22.30445,114.146417, 0, 343.6, 57840, CHN,4
2022-04-14 12:08:47+00:00,22.304417,114.146417, 0, 343.6, 57840, CHN,4
2022-04-14 10:05:25+00:00,22.304583,114.14645, 0, 343.6, 57840, CHN,4
2022-04-14 08:10:13+00:00,22.30445,114.146467, 0, 343.6, 57840, CHN,4
2022-04-14 06:06:35+00:00,22.304667,114.146417, 0, 295.5, 57840, CHN,4
2022-04-14 04:09:52+00:00,22.2339,114.2877, 7.2, 288.9, 0, CHN,4
2022-04-14 02:22:21+00:00,22.374,114.478383, 7.4, 232.2, 0, CHN,4
2022-04-13 22:26:15+00:00,22.5499,114.948533, 7, 255.5, 0, CHN,4
2022-04-12 00:25:08+00:00,23.35115,116.709933, 0, 126.1, 57860, CHN,4
2022-04-07 12:09:36+00:00,23.146317,116.717583, 6.7, 42.5, 0, CHN,4
2022-04-07 11:04:39+00:00,23.058367,116.642617, 6.2, 42.1, 0, CHN,4
2022-04-07 08:52:07+00:00,22.897783,116.46725, 6.4, 77.1, 0, CHN,4
2022-04-07 06:54:05+00:00,22.824833,116.238083, 7.2, 73.8, 0, CHN,4
2022-04-06 19:53:16+00:00,22.542517,114.92045, 7, 72, 0, CHN,4
2022-04-06 16:11:56+00:00,22.38225,114.491217, 7.1, 46.3, 0, CHN,4
2022-04-06 14:15:56+00:00,22.21545,114.331867, 6.4, 77, 0, CHN,4
2022-04-06 12:02:12+00:00,22.325533,114.120317, 7.5, 198.6, 0, CHN,4
2022-04-06 10:06:07+00:00,22.339333,114.127767, 0, 159.7, 0, CHN,4
2022-04-06 08:10:26+00:00,22.339317,114.127783, 0, 159.7, 0, CHN,4
2022-04-06 06:04:59+00:00,22.339333,114.1278, 0, 159.7, 0, CHN,4
2022-04-06 04:07:33+00:00,22.347383,114.12015, 0, 103.4, 0, CHN,4
2022-04-06 02:01:57+00:00,22.32965,114.119683, 8, 359.8, 0, CHN,4
2022-04-06 00:06:07+00:00,22.303705,114.146997, 0.1, 215.2, 57840, CHN,4
2022-04-05 22:06:25+00:00,22.303648,114.147078, 0, 215.2, 57840, CHN,4
2022-04-05 20:01:12+00:00,22.303612,114.147063, 0, 215.2, 57840, CHN,4
2022-04-05 18:05:10+00:00,22.303742,114.146965, 0, 215.2, 57840, CHN,4
2022-04-05 16:04:33+00:00,22.303638,114.147083, 0.1, 215.2, 57840, CHN,4
2022-04-05 14:09:08+00:00,22.303708,114.146953, 0, 215.2, 57840, CHN,4
2022-04-05 12:06:04+00:00,22.303658,114.147073, 0, 25.5, 57840, CHN,4
2022-04-05 10:03:54+00:00,22.30367,114.147122, 0, 25.5, 57840, CHN,4
2022-04-05 08:03:23+00:00,22.303607,114.147175, 0.1, 25.5, 57840, CHN,4
2022-04-05 06:10:11+00:00,22.303637,114.14719, 0, 25.5, 57840, CHN,4
2022-04-05 04:07:16+00:00,22.303683,114.14708, 0.1, 25.5, 57840, CHN,4
2022-04-05 02:05:27+00:00,22.30377,114.146763, 0.1, 25.5, 57840, CHN,4
2022-04-05 00:14:01+00:00,22.303733,114.146767, 0, 25.5, 57840, CHN,4
2022-04-04 22:05:20+00:00,22.303717,114.146783, 0.1, 25.5, 57840, CHN,4
2022-04-04 20:04:21+00:00,22.295433,114.185, 8, 246, 0, CHN,4
2022-04-04 18:04:42+00:00,22.31335,114.3922, 7.4, 217.3, 0, CHN,4
2022-04-04 16:06:02+00:00,22.511817,114.372917, 7.1, 134.2, 0, CHN,4
2022-04-04 15:22:21+00:00,22.5682,114.29645, 7.4, 119.9, 0, CHN,4
2022-04-04 10:04:34+00:00,22.5692,114.306533, 7.5, 266.6, 0, CHN,4
2022-04-04 09:44:24+00:00,22.574317,114.350033, 6.9, 259, 0, CHN,4
2022-04-04 04:14:41+00:00,22.577733,114.355733, 0, 40.5, 57857, CHN,4
2022-04-04 02:08:42+00:00,22.577683,114.3557, 0, 40.5, 57857, CHN,4
2022-04-04 00:06:29+00:00,22.57765,114.355717, 0, 40.5, 57857, CHN,4
2022-04-03 22:07:51+00:00,22.577667,114.355667, 0, 40.5, 57857, CHN,4
2022-04-03 20:11:26+00:00,22.5074,114.381333, 7.5, 323.3, 0, CHN,4
2022-04-03 18:05:08+00:00,22.301217,114.378383, 4.8, 58.6, 0, CHN,4
2022-04-03 16:03:37+00:00,22.226433,114.279833, 5.4, 139.5, 0, CHN,4
2022-04-03 14:11:44+00:00,22.340433,114.120083, 6.7, 182.3, 0, CHN,4
2022-04-03 12:14:45+00:00,22.306467,114.12595, 0, 150.9, 57840, CHN,4
2022-04-03 10:08:44+00:00,22.306417,114.125933, 0.1, 150.9, 57840, CHN,4
2022-04-03 08:05:42+00:00,22.306533,114.125917, 0, 150.9, 57840, CHN,4
2022-04-03 06:02:57+00:00,22.327633,114.13505, 0, 87.7, 57840, CHN,4
2022-04-03 04:08:57+00:00,22.327533,114.1342, 0, 87.7, 57840, CHN,4
2022-04-03 02:11:54+00:00,22.3275,114.134183, 0, 87.7, 57840, CHN,4
2022-04-03 00:05:54+00:00,22.303018,114.127197, 0, 93.7, 57840, CHN,4
2022-04-02 22:02:56+00:00,22.303127,114.127192, 0, 319.2, 57840, CHN,4
2022-04-02 20:02:54+00:00,22.302913,114.127325, 0.1, 319.2, 57840, CHN,4
2022-04-02 18:11:55+00:00,22.303013,114.12749, 0, 319.2, 57840, CHN,4
2022-04-02 16:05:55+00:00,22.30306,114.127308, 0, 319.2, 57840, CHN,4
2022-04-02 14:10:13+00:00,22.340117,114.114667, 0, 177.2, 0, CHN,4
2022-04-02 12:13:23+00:00,22.340183,114.114833, 0, 177.2, 0, CHN,4
2022-04-02 10:00:22+00:00,22.339917,114.0588, 6, 148.9, 0, CHN,4
2022-04-02 08:02:54+00:00,22.3627,113.935917, 0, 298.3, 0, CHN,4
2022-04-02 06:14:54+00:00,22.362883,113.936017, 0, 298.3, 0, CHN,4
2022-04-02 04:10:01+00:00,22.358933,114.072417, 6.8, 317, 0, CHN,4
2022-04-02 02:08:54+00:00,22.303317,114.1282, 0.6, 91.7, 0, CHN,4
2022-04-02 00:17:21+00:00,22.303267,114.1283, 0, 175.2, 57840, CHN,4
2022-04-01 22:02:59+00:00,22.303467,114.12845, 0, 175.2, 57840, CHN,4
2022-04-01 20:09:43+00:00,22.3032,114.128483, 0.1, 175.2, 57840, CHN,4
2022-04-01 18:02:10+00:00,22.303317,114.12865, 0, 175.2, 57840, CHN,4
2022-04-01 16:07:42+00:00,22.303283,114.128517, 0, 175.2, 57840, CHN,4
2022-04-01 14:10:52+00:00,22.303283,114.128567, 0, 175.2, 57840, CHN,4
2022-04-01 12:04:11+00:00,22.303317,114.128317, 0, 175.2, 57840, CHN,4
2022-04-01 10:12:32+00:00,22.303383,114.1282, 0, 175.2, 57840, CHN,4
2022-04-01 08:10:10+00:00,22.3015,114.148583, 3.3, 132, 0, CHN,4
2022-04-01 06:05:34+00:00,22.302283,114.14775, 0, 200.3, 57840, CHN,4
2022-04-01 04:01:22+00:00,22.302267,114.147333, 0, 200.3, 57840, CHN,4
2022-04-01 02:14:11+00:00,22.301567,114.15265, 5.5, 356.3, 0, CHN,4
2022-04-01 00:08:22+00:00,22.302333,114.375633, 7.9, 236.7, 0, CHN,4
2021-11-25 10:08:12+00:00,23.226678,116.775085, 0, 0, 0, CHN,2
2021-11-24 08:05:00+00:00,22.3835,114.517883, 5.7, 36.6, 0, CHN,2
2021-11-24 06:00:10+00:00,22.242233,114.387083, 4.9, 48.2, 0, CHN,2
2021-11-24 04:15:19+00:00,22.2636,114.259933, 5.6, 163.3, 0, CHN,2
2021-11-24 02:09:00+00:00,22.304783,114.147983, 0, 147.1, 57840, CHN,2
2021-11-24 00:06:49+00:00,22.304733,114.147733, 0, 147.1, 57840, CHN,2
2021-11-23 22:04:40+00:00,22.30418,114.148357, 0.1, 83, 57840, CHN,2
2021-11-23 20:06:47+00:00,22.304175,114.148445, 0, 109.9, 57840, CHN,2
2021-11-23 18:11:56+00:00,22.304133,114.148367, 0, 109.9, 57840, CHN,2
2021-11-23 16:00:53+00:00,22.304133,114.148333, 0, 109.9, 57840, CHN,2
2021-11-23 14:03:54+00:00,22.3043,114.148267, 0, 109.9, 57840, CHN,2
2021-11-23 12:05:21+00:00,22.30445,114.1481, 0, 109.9, 57840, CHN,2
2021-11-23 10:10:14+00:00,22.31735,114.130667, 0.3, 143.2, 57840, CHN,2
2021-11-23 08:00:12+00:00,22.313917,114.112483, 5.6, 112.4, 0, CHN,2
2021-11-23 06:00:33+00:00,22.362335,113.935703, 0, 292.3, 0, CHN,2
2021-11-23 04:03:11+00:00,22.356383,113.95035, 4.7, 311.9, 0, CHN,2
2021-11-23 02:00:15+00:00,22.361933,113.95285, 0, 106.7, 0, CHN,2
2021-11-23 00:01:25+00:00,22.36192,113.95287, 0, 106.7, 0, CHN,2
2021-11-22 22:00:08+00:00,22.36191,113.952897, 0, 106.7, 0, CHN,2
2021-11-22 20:08:15+00:00,22.362095,113.952927, 0, 106.7, 0, CHN,2
2021-11-22 18:05:14+00:00,22.363453,113.93756, 0, 299.6, 0, CHN,2
2021-11-22 16:04:02+00:00,22.363217,113.937567, 0, 299.6, 0, CHN,2
2021-11-22 14:04:22+00:00,22.360545,113.954445, 0, 76.7, 0, CHN,2
2021-11-22 12:04:13+00:00,22.424017,113.891267, 3.7, 171.5, 0, CHN,2
2021-11-22 10:10:12+00:00,22.465095,113.894503, 0, 206.6, 57777, CHN,2
2021-11-22 08:13:13+00:00,22.465093,113.894475, 0, 206.6, 57777, CHN,2
2021-11-22 06:06:45+00:00,22.465125,113.894468, 0, 206.6, 57777, CHN,2
2021-11-22 04:04:05+00:00,22.465783,113.894567, 0, 321.8, 57777, CHN,2
2021-11-22 02:23:24+00:00,22.494767,113.864483, 0, 17.1, 57777, CHN,2
2021-11-22 00:05:43+00:00,22.494567,113.86455, 0, 17.1, 57777, CHN,2
2021-11-21 22:04:54+00:00,22.4937,113.864183, 0.1, 344.5, 57777, CHN,2
2021-11-21 20:06:43+00:00,22.468412,113.854795, 0, 61.9, 57777, CHN,2
2021-11-21 18:03:53+00:00,22.473483,113.872, 0, 328, 57777, CHN,2
2021-11-21 16:52:51+00:00,22.46165,113.8861, 0.3, 305.4, 57777, CHN,2
